FBK,,,Z,Init20,hmm144,-CORETEST,,0,0,192,192,59.6,37.44,4383,511,2460,1630,7354
FBK,,,Z,Init20,hmm164,-CORETEST,,0,0,192,192,60.27,38.17,4432,478,2444,1625,7354
FBK,,,Z,Init20,hmm184,-CORETEST,,0,0,192,192,60.38,38.07,4440,496,2418,1640,7354
FBK,,,Z,Init20,hmm204,-CORETEST,,0,0,192,192,60.48,37.27,4448,504,2402,1707,7354
FBK,,D,Z,Init20,hmm24,-CORETEST,,0,0,191,191,58.14,38.72,4255,543,2521,1421,7319
FBK,,D,Z,Init20,hmm44,-CORETEST,,0,0,192,192,60.14,42.21,4423,548,2383,1319,7354
FBK,,D,Z,Init20,hmm64,-CORETEST,,0,0,192,192,62.52,44.36,4598,500,2256,1336,7354
FBK,,D,Z,Init20,hmm84,-CORETEST,,0,0,192,192,63.77,45.64,4690,466,2198,1334,7354
FBK,,D,Z,Init20,hmm104,-CORETEST,,0,0,192,192,65.08,46.72,4786,446,2122,1350,7354
FBK,,D,Z,Init20,hmm124,-CORETEST,,0,0,192,192,66.11,47.76,4862,420,2072,1350,7354
FBK,,D,Z,Init20,hmm144,-CORETEST,,0,0,192,192,66.88,48.79,4918,408,2028,1330,7354
FBK,,D,Z,Init20,hmm164,-CORETEST,,0,0,192,192,67.31,49.13,4950,416,1988,1337,7354
FBK,,D,Z,Init20,hmm184,-CORETEST,,0,0,192,192,67.72,49.42,4980,420,1954,1346,7354
FBK,,D,Z,Init20,hmm204,-CORETEST,,0,0,192,192,67.76,49.93,4983,406,1965,1311,7354
FBK,A,D,Z,Init20,hmm24,-CORETEST,,0,0,191,191,59.22,38.97,4334,478,2507,1482,7319
FBK,A,D,Z,Init20,hmm44,-CORETEST,,0,0,192,192,62.32,42.78,4583,429,2342,1437,7354
FBK,A,D,Z,Init20,hmm64,-CORETEST,,0,0,192,192,64.94,45.57,4776,403,2175,1425,7354
FBK,A,D,Z,Init20,hmm84,-CORETEST,,0,0,192,192,66.48,46.6,4889,361,2104,1462,7354
FBK,A,D,Z,Init20,hmm104,-CORETEST,,0,0,192,192,67.51,47.97,4965,358,2031,1437,7354
FBK,A,D,Z,Init20,hmm124,-CORETEST,,0,0,192,192,68.6,48.68,5045,332,1977,1465,7354
FBK,A,D,Z,Init20,hmm144,-CORETEST,,0,0,192,192,68.87,49.55,5065,333,1956,1421,7354
FBK,A,D,Z,Init20,hmm164,-CORETEST,,0,0,192,192,69.3,50.68,5096,340,1918,1369,7354
FBK,A,D,Z,Init20,hmm184,-CORETEST,,0,0,192,192,69.61,50.82,5119,325,1910,1382,7354
FBK,A,D,Z,Init20,hmm204,-CORETEST,,0,0,192,192,70.15,51.58,5159,338,1857,1366,7354
FBK,A,D,Z,Flatstart20,hmm24,-CORETEST,,0,0,191,191,58.78,38.42,4302,440,2577,1490,7319
FBK,A,D,Z,Flatstart20,hmm44,-CORETEST,,0,0,192,192,62.58,43.39,4602,408,2344,1411,7354
FBK,A,D,Z,Flatstart20,hmm64,-CORETEST,,0,0,192,192,65.22,45.15,4796,381,2177,1476,7354
FBK,A,D,Z,Flatstart20,hmm84,-CORETEST,,0,0,192,192,66.4,46.93,4883,369,2102,1432,7354
FBK,A,D,Z,Flatstart20,hmm104,-CORETEST,,0,0,192,192,67.47,48.25,4962,358,2034,1414,7354
FBK,A,D,Z,Flatstart20,hmm124,-CORETEST,,0,0,192,192,68.72,49.32,5054,348,1952,1427,7354
FBK,A,D,Z,Flatstart20,hmm144,-CORETEST,,0,0,192,192,69.05,49.99,5078,335,1941,1402,7354
FBK,A,D,Z,Flatstart20,hmm164,-CORETEST,,0,0,192,192,69.08,49.92,5080,333,1941,1409,7354
FBK,A,D,Z,Flatstart20,hmm184,-CORETEST,,0,0,192,192,69.81,51.01,5134,338,1882,1383,7354
FBK,A,D,Z,Flatstart20,hmm204,-CORETEST,,0,0,192,192,70.25,51.78,5166,335,1853,1358,7354
FBK,,D,Z,Flatstart20,hmm24,-CORETEST,,0,0,191,191,56.67,37.59,4148,536,2635,1397,7319
FBK,,D,Z,Flatstart20,hmm44,-CORETEST,,0,0,192,192,60.17,41.62,4425,565,2364,1364,7354
FBK,,D,Z,Flatstart20,hmm64,-CORETEST,,0,0,192,192,62.55,44.7,4600,510,2244,1313,7354
FBK,,D,Z,Flatstart20,hmm84,-CORETEST,,0,0,192,192,64.03,46.37,4709,472,2173,1299,7354
FBK,,D,Z,Flatstart20,hmm104,-CORETEST,,0,0,192,192,64.74,46.59,4761,458,2135,1335,7354
FBK,,D,Z,Flatstart20,hmm124,-CORETEST,,0,0,192,192,65.9,48.01,4846,449,2059,1315,7354
FBK,,D,Z,Flatstart20,hmm144,-CORETEST,,0,0,192,192,66.77,49.12,4910,433,2011,1298,7354
FBK,,D,Z,Flatstart20,hmm164,-CORETEST,,0,0,192,192,66.6,49.39,4898,439,2017,1266,7354
FBK,,D,Z,Flatstart20,hmm184,-CORETEST,,0,0,192,192,66.85,50.03,4916,414,2024,1237,7354
FBK,,D,Z,Flatstart20,hmm204,-CORETEST,,0,0,192,192,67.6,50.2,4971,405,1978,1279,7354
FBK,,,Z,Flatstart20,hmm24,-CORETEST,,0,0,190,190,54.95,33.48,4002,609,2672,1564,7283
FBK,,,Z,Flatstart20,hmm44,-CORETEST,,0,0,191,191,56.65,35.29,4146,581,2592,1563,7319
FBK,,,Z,Flatstart20,hmm64,-CORETEST,,0,0,192,192,58.29,36.16,4287,576,2491,1628,7354
FBK,,,Z,Flatstart20,hmm84,-CORETEST,,0,0,192,192,59.36,36.84,4365,548,2441,1656,7354
FBK,,,Z,Flatstart20,hmm104,-CORETEST,,0,0,192,192,59.63,36.81,4385,514,2455,1678,7354
FBK,,,Z,Flatstart20,hmm124,-CORETEST,,0,0,192,192,60.65,37.33,4460,497,2397,1715,7354
FBK,,,Z,Flatstart20,hmm144,-CORETEST,,0,0,191,191,60.61,37.09,4443,494,2393,1724,7330
FBK,,,Z,Flatstart20,hmm164,-CORETEST,,0,0,191,191,59.93,36.62,4393,504,2433,1709,7330
FBK,,,Z,Flatstart20,hmm184,-CORETEST,,0,0,190,190,61,36.89,4438,488,2349,1754,7275
FBK,,,Z,Flatstart20,hmm204,-CORETEST,,0,0,190,190,60.98,37.44,4436,494,2345,1712,7275
MFC,,,Z,Init20,hmm24,-CORETEST,,0,0,192,192,57.34,41.09,4217,679,2458,1195,7354
MFC,,,Z,Init20,hmm44,-CORETEST,,0,0,192,192,58.19,41.13,4279,632,2443,1254,7354
MFC,,,Z,Init20,hmm64,-CORETEST,,0,0,192,192,59.91,42.1,4406,593,2355,1310,7354
MFC,,,Z,Init20,hmm84,-CORETEST,,0,0,192,192,60.77,42.83,4469,588,2297,1319,7354
MFC,,,Z,Init20,hmm104,-CORETEST,,0,0,192,192,61.16,43,4498,594,2262,1336,7354
MFC,,,Z,Init20,hmm124,-CORETEST,,0,0,192,192,61.71,43.16,4538,581,2235,1364,7354
MFC,,,Z,Init20,hmm144,-CORETEST,,0,0,192,192,61.78,43.45,4543,559,2252,1348,7354
MFC,,,Z,Init20,hmm164,-CORETEST,,0,0,192,192,61.97,43.32,4557,567,2230,1371,7354
MFC,,,Z,Init20,hmm184,-CORETEST,,0,0,192,192,62.39,43.51,4588,595,2171,1388,7354
MFC,,,Z,Init20,hmm204,-CORETEST,,0,0,192,192,62.44,43.54,4592,587,2175,1390,7354
MFC,,D,Z,Init20,hmm24,-CORETEST,,0,0,192,192,63.67,48.29,4682,554,2118,1131,7354
MFC,,D,Z,Init20,hmm44,-CORETEST,,0,0,192,192,66.73,51.63,4907,526,1921,1110,7354
MFC,,D,Z,Init20,hmm64,-CORETEST,,0,0,192,192,68.3,53.58,5023,497,1834,1083,7354
MFC,,D,Z,Init20,hmm84,-CORETEST,,0,0,192,192,69.3,54.45,5096,479,1779,1092,7354
MFC,,D,Z,Init20,hmm104,-CORETEST,,0,0,192,192,69.89,55.62,5140,466,1748,1050,7354
MFC,,D,Z,Init20,hmm124,-CORETEST,,0,0,192,192,70.51,56.64,5185,447,1722,1020,7354
MFC,,D,Z,Init20,hmm144,-CORETEST,,0,0,192,192,70.76,57,5204,444,1706,1012,7354
MFC,,D,Z,Init20,hmm164,-CORETEST,,0,0,192,192,70.94,57.71,5217,447,1690,973,7354
