MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,9,INSWORD,-8,-CORETEST,0,0,192,192,63.75,62.27,4688,1268,1398,109,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,0,-CORETEST,0,0,192,192,65.79,63.58,4838,1057,1459,162,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,-4,-CORETEST,0,0,192,192,64.55,62.8,4747,1182,1425,129,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,-8,-CORETEST,0,0,192,192,62.85,61.44,4622,1349,1383,104,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,0,-CORETEST,0,0,192,192,64.89,62.86,4772,1121,1461,149,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,-4,-CORETEST,0,0,192,192,63.61,62.02,4678,1261,1415,117,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,-8,-CORETEST,0,0,191,191,62.14,60.86,4541,1413,1354,93,7308
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,0,-CORETEST,0,0,192,192,64.29,62.42,4728,1201,1425,138,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,-4,-CORETEST,0,0,192,192,62.92,61.38,4627,1342,1385,113,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,-8,-CORETEST,0,0,190,190,61.31,60.2,4459,1473,1341,81,7273
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,0,-CORETEST,0,0,192,192,63.24,61.5,4651,1280,1423,128,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,-4,-CORETEST,0,0,192,192,61.6,60.17,4530,1431,1393,105,7354
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,-8,-CORETEST,0,0,188,188,60.37,59.23,4354,1528,1330,82,7212
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,0,-CORETEST,0,0,192,192,68.93,55.03,5069,617,1668,1022,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,-4,-CORETEST,0,0,192,192,67.26,58.53,4946,780,1628,642,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,-8,-CORETEST,0,0,192,192,66.09,60.46,4860,929,1565,414,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,0,-CORETEST,0,0,192,192,69.53,61.04,5113,674,1567,624,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,-4,-CORETEST,0,0,192,192,67.54,61.94,4967,872,1515,412,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,-8,-CORETEST,0,0,192,192,66.37,62.66,4881,997,1476,273,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,0,-CORETEST,0,0,192,192,71.12,64.92,5230,649,1475,456,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,-4,-CORETEST,0,0,192,192,69.4,65.26,5104,809,1441,305,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,-8,-CORETEST,0,0,192,192,67.62,64.73,4973,990,1391,213,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,0,-CORETEST,0,0,192,192,71.27,66.74,5241,676,1437,333,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-4,-CORETEST,0,0,192,192,70.04,66.82,5151,807,1396,237,7354
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-8,-CORETEST,0,0,192,192,68.51,66.13,5038,973,1343,175,7354
