FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,1,0,0,192,192,76.54,72.18,5629,562,1163,321,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,2,0,0,192,192,76.88,73.52,5654,551,1149,247,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,3,0,0,192,192,77.25,74.35,5681,535,1138,213,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,4,0,0,192,192,77.18,74.63,5676,565,1113,188,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,5,0,0,192,192,76.8,74.35,5648,602,1104,180,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,6,0,0,192,192,76.22,74.07,5605,640,1109,158,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,7,0,0,192,192,75.43,73.48,5547,678,1129,143,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,8,0,0,192,192,74.64,72.89,5489,722,1143,129,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,9,0,0,192,192,73.77,72.14,5425,791,1138,120,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,10,0,0,192,192,72.55,71.09,5335,853,1166,107,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,11,0,0,192,192,71.48,70.08,5257,926,1171,103,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,12,0,0,192,192,70.15,68.89,5159,1023,1172,93,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,400,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,13,0,0,192,192,68.98,67.7,5073,1107,1174,94,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,0,0,0,192,192,75.32,69.08,5539,670,1145,459,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,1,0,0,192,192,77.28,72.71,5683,552,1119,336,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,2,0,0,192,192,77.67,73.93,5712,525,1117,275,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,3,0,0,192,192,77.77,74.61,5719,533,1102,232,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,4,0,0,192,192,77.54,74.82,5702,555,1097,200,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,5,0,0,192,192,76.92,74.56,5657,583,1114,174,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,6,0.52,1,191,192,76.31,74.22,5612,612,1130,154,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,7,0.52,1,191,192,75.44,73.61,5548,669,1137,135,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,8,0,0,192,192,74.56,72.8,5483,720,1151,129,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,9,0,0,192,192,73.99,72.29,5441,766,1147,125,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,10,0,0,192,192,73.39,71.8,5397,806,1151,117,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,11,0,0,192,192,72.27,70.86,5315,874,1165,104,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,12,0,0,192,192,71.25,69.91,5240,945,1169,99,7354
FBK,A,D,Z,Init20,hmm84,CS,4,N,650,H,7,SUBTRAIN,INSWORD,0,GRAMMARSCALE,13,0,0,192,192,70.1,68.86,5155,1033,1166,91,7354
